Pond1,Pond2,V1,V2,Resistance,X1,Y1,X2,Y2
NAT-6,32108,46,1438,0.0450534919473692,337405.6563,5026972,336384.65004663,5027173.2400181
NAT-9,32108,48,1438,0.0580349822607073,337702.9688,5027617,336384.65004663,5027173.2400181
NAT-10,32114,44,1440,0.0760838790860771,337577.3438,5027708,337434.496468759,5028430.91603718
NAT-2,32114,45,1440,0.0838228731174459,337878.25,5027308.5,337434.496468759,5028430.91603718
NAT-6,32114,46,1440,0.0771429319264288,337405.6563,5026972,337434.496468759,5028430.91603718
NAT-7,32114,47,1440,0.0790898530505759,338364.5,5028036,337434.496468759,5028430.91603718
NAT-9,32114,48,1440,0.0772276904981152,337702.9688,5027617,337434.496468759,5028430.91603718
NAT-11,32114,49,1440,0.0647251946255082,338428.4688,5027688.5,337434.496468759,5028430.91603718
NAT-7,32119,47,1441,0.0789403768064822,338364.5,5028036,340260.026763856,5027566.21535719
NAT-11,32119,49,1441,0.0603083622448068,338428.4688,5027688.5,340260.026763856,5027566.21535719
NAT-10,32122,44,1442,0.0704938306992072,337577.3438,5027708,336701.714884157,5027561.40444925
NAT-2,32122,45,1442,0.0731160648447966,337878.25,5027308.5,336701.714884157,5027561.40444925
NAT-6,32122,46,1442,0.0601374231903964,337405.6563,5026972,336701.714884157,5027561.40444925
NAT-7,32122,47,1442,0.0751739847775913,338364.5,5028036,336701.714884157,5027561.40444925
NAT-9,32122,48,1442,0.0701680504071175,337702.9688,5027617,336701.714884157,5027561.40444925
NAT-11,32122,49,1442,0.0579126967475264,338428.4688,5027688.5,336701.714884157,5027561.40444925
NAT-7,32124,47,1443,0.0754634357525006,338364.5,5028036,339921.065260861,5027587.3377421
NAT-11,32124,49,1443,0.0564099782199486,338428.4688,5027688.5,339921.065260861,5027587.3377421
NAT-10,32126,44,1444,0.0773529364351395,337577.3438,5027708,337350.317470431,5028484.29137813
NAT-2,32126,45,1444,0.0846803566425593,337878.25,5027308.5,337350.317470431,5028484.29137813
NAT-6,32126,46,1444,0.0774191458418064,337405.6563,5026972,337350.317470431,5028484.29137813
NAT-7,32126,47,1444,0.0806346067590757,338364.5,5028036,337350.317470431,5028484.29137813
NAT-9,32126,48,1444,0.0784398362995617,337702.9688,5027617,337350.317470431,5028484.29137813
NAT-11,32126,49,1444,0.0658233514104676,338428.4688,5027688.5,337350.317470431,5028484.29137813
NAT-10,32130,44,1445,0.0755487691524604,337577.3438,5027708,336837.524743745,5028434.73518826
NAT-2,32130,45,1445,0.0803433023788101,337878.25,5027308.5,336837.524743745,5028434.73518826
NAT-6,32130,46,1445,0.0705840705270545,337405.6563,5026972,336837.524743745,5028434.73518826
NAT-7,32130,47,1445,0.0782069508608093,338364.5,5028036,336837.524743745,5028434.73518826
NAT-9,32130,48,1445,0.0759557853772958,337702.9688,5027617,336837.524743745,5028434.73518826
NAT-11,32130,49,1445,0.0619603764356856,338428.4688,5027688.5,336837.524743745,5028434.73518826
NAT-10,32148,44,1448,0.0885947423387131,337577.3438,5027708,336347.552095194,5029185.39872064
NAT-10,32180,44,1450,0.0703382634230973,337577.3438,5027708,336844.917854872,5027491.01409503
NAT-2,32180,45,1450,0.0732997315738167,337878.25,5027308.5,336844.917854872,5027491.01409503
NAT-6,32180,46,1450,0.0601103381286416,337405.6563,5026972,336844.917854872,5027491.01409503
NAT-7,32180,47,1450,0.0775126243229886,338364.5,5028036,336844.917854872,5027491.01409503
NAT-9,32180,48,1450,0.0700879582957625,337702.9688,5027617,336844.917854872,5027491.01409503
NAT-11,32180,49,1450,0.0601976525282913,338428.4688,5027688.5,336844.917854872,5027491.01409503
NAT-2,32182,45,1452,0.106182684332999,337878.25,5027308.5,339596.762909244,5027184.30035067
NAT-7,32182,47,1452,0.10020769259274,338364.5,5028036,339596.762909244,5027184.30035067
NAT-9,32182,48,1452,0.106051348539297,337702.9688,5027617,339596.762909244,5027184.30035067
NAT-11,32182,49,1452,0.0800557613856651,338428.4688,5027688.5,339596.762909244,5027184.30035067
NAT-10,32194,44,1454,0.0715904197770619,337577.3438,5027708,336279.682681779,5027553.01969505
NAT-2,32194,45,1454,0.0726678611859768,337878.25,5027308.5,336279.682681779,5027553.01969505
NAT-6,32194,46,1454,0.0592618436501932,337405.6563,5026972,336279.682681779,5027553.01969505
NAT-9,32194,48,1454,0.0707287717467134,337702.9688,5027617,336279.682681779,5027553.01969505
NAT-10,32197,44,1455,0.0724827936741101,337577.3438,5027708,336408.253913319,5027603.0410091
NAT-2,32197,45,1455,0.0743589611392008,337878.25,5027308.5,336408.253913319,5027603.0410091
NAT-6,32197,46,1455,0.0611668505135058,337405.6563,5026972,336408.253913319,5027603.0410091
NAT-9,32197,48,1455,0.0719001843358437,337702.9688,5027617,336408.253913319,5027603.0410091
NAT-2,32201,45,1456,0.0850576838566061,337878.25,5027308.5,339840.145852167,5027606.78374352
NAT-7,32201,47,1456,0.0782344274794941,338364.5,5028036,339840.145852167,5027606.78374352
NAT-11,32201,49,1456,0.0590931348890971,338428.4688,5027688.5,339840.145852167,5027606.78374352
NAT-10,32202,44,1457,0.0899841972062952,337577.3438,5027708,336616.136769691,5029019.28781586
NAT-9,32202,48,1457,0.0894550452009023,337702.9688,5027617,336616.136769691,5029019.28781586
NAT-10,32218,44,1458,0.0962685108510836,337577.3438,5027708,337207.096321398,5029092.24870093
NAT-2,32218,45,1458,0.0987926963146048,337878.25,5027308.5,337207.096321398,5029092.24870093
NAT-7,32218,47,1458,0.0932590589275314,338364.5,5028036,337207.096321398,5029092.24870093
NAT-9,32218,48,1458,0.0957265621218306,337702.9688,5027617,337207.096321398,5029092.24870093
NAT-11,32218,49,1458,0.07705884056112,338428.4688,5027688.5,337207.096321398,5029092.24870093
NAT-10,32226,44,1459,0.0725057485340216,337577.3438,5027708,337869.507481744,5028702.5371553
NAT-2,32226,45,1459,0.0763023825793822,337878.25,5027308.5,337869.507481744,5028702.5371553
NAT-6,32226,46,1459,0.0694794074145659,337405.6563,5026972,337869.507481744,5028702.5371553
NAT-7,32226,47,1459,0.0658754570461254,338364.5,5028036,337869.507481744,5028702.5371553
NAT-9,32226,48,1459,0.0720202028585603,337702.9688,5027617,337869.507481744,5028702.5371553
NAT-11,32226,49,1459,0.0531247761827365,338428.4688,5027688.5,337869.507481744,5028702.5371553
SWF-1220,32238,40,1460,0.0401388712553358,332384.92576937,5030790.98197647,333834.745970277,5031075.29093192
SWF-1220,32240,40,1461,0.0443076914450011,332384.92576937,5030790.98197647,334279.238486844,5031113.46337169
NAT-10,32274,44,1462,0.0709791321956592,337577.3438,5027708,336800.789110219,5027642.46601146
NAT-2,32274,45,1462,0.0746121876563869,337878.25,5027308.5,336800.789110219,5027642.46601146
NAT-6,32274,46,1462,0.0624503444286669,337405.6563,5026972,336800.789110219,5027642.46601146
NAT-7,32274,47,1462,0.0770175248068308,338364.5,5028036,336800.789110219,5027642.46601146
NAT-9,32274,48,1462,0.0710204119250963,337702.9688,5027617,336800.789110219,5027642.46601146
NAT-11,32274,49,1462,0.0599117301861075,338428.4688,5027688.5,336800.789110219,5027642.46601146
NAT-7,32275,47,1463,0.0786215656273681,338364.5,5028036,339935.635834475,5027678.75414072
NAT-11,32275,49,1463,0.0596417632593648,338428.4688,5027688.5,339935.635834475,5027678.75414072
NAT-10,32280,44,1466,0.0687708995989383,337577.3438,5027708,337007.657647249,5027654.91523255
NAT-2,32280,45,1466,0.0747567753511916,337878.25,5027308.5,337007.657647249,5027654.91523255
NAT-6,32280,46,1466,0.0641653225877445,337405.6563,5026972,337007.657647249,5027654.91523255
NAT-7,32280,47,1466,0.0799615553384295,338364.5,5028036,337007.657647249,5027654.91523255
NAT-9,32280,48,1466,0.0696720909025514,337702.9688,5027617,337007.657647249,5027654.91523255
NAT-11,32280,49,1466,0.0629261248029481,338428.4688,5027688.5,337007.657647249,5027654.91523255
NAT-10,32283,44,1467,0.0816227988915318,337577.3438,5027708,336228.902430886,5027655.05498795
NAT-2,32283,45,1467,0.0829664333900793,337878.25,5027308.5,336228.902430886,5027655.05498795
NAT-6,32283,46,1467,0.0698013434690904,337405.6563,5026972,336228.902430886,5027655.05498795
NAT-9,32283,48,1467,0.0808542291450045,337702.9688,5027617,336228.902430886,5027655.05498795
NAT-2,32285,45,1469,0.0983580849259615,337878.25,5027308.5,339708.901838132,5027668.53431851
NAT-7,32285,47,1469,0.0912646618087889,338364.5,5028036,339708.901838132,5027668.53431851
NAT-11,32285,49,1469,0.0719474903906695,338428.4688,5027688.5,339708.901838132,5027668.53431851
NAT-7,32288,47,1470,0.107449156854533,338364.5,5028036,340002.34258551,5027705.17845541
NAT-11,32288,49,1470,0.0886237628204073,338428.4688,5027688.5,340002.34258551,5027705.17845541
NAT-7,32297,47,1472,0.113358871141792,338364.5,5028036,339864.938658371,5027708.43977518
NAT-11,32297,49,1472,0.0943020667276178,338428.4688,5027688.5,339864.938658371,5027708.43977518
NAT-10,32302,44,1473,0.0765727742618378,337577.3438,5027708,337344.904885326,5029300.65996275
NAT-7,32302,47,1473,0.0721224292703026,338364.5,5028036,337344.904885326,5029300.65996275
NAT-9,32302,48,1473,0.075763418473725,337702.9688,5027617,337344.904885326,5029300.65996275
NAT-11,32302,49,1473,0.0558121416147437,338428.4688,5027688.5,337344.904885326,5029300.65996275
NAT-10,32305,44,1474,0.0805980389770951,337577.3438,5027708,336809.271778793,5029311.58665726
NAT-9,32305,48,1474,0.0798091146959382,337702.9688,5027617,336809.271778793,5029311.58665726
SWF-1220,32331,40,1475,0.0383511579378074,332384.92576937,5030790.98197647,333936.29759067,5031290.66789206
SWF-1220,32332,40,1476,0.0356732190710791,332384.92576937,5030790.98197647,333641.165882861,5031315.07918906
SWF-1220,32333,40,1477,0.0502596198564968,332384.92576937,5030790.98197647,334222.803245926,5031334.63838367
SWF-1220,32334,40,1478,0.0354246245946402,332384.92576937,5030790.98197647,333919.978713781,5031334.99287097
NAT-10,32372,44,1480,0.0704784246622023,337577.3438,5027708,336980.316324279,5027722.53443538
NAT-2,32372,45,1480,0.0757186891089485,337878.25,5027308.5,336980.316324279,5027722.53443538
NAT-6,32372,46,1480,0.0647365597625902,337405.6563,5026972,336980.316324279,5027722.53443538
NAT-7,32372,47,1480,0.078814996786342,338364.5,5028036,336980.316324279,5027722.53443538
NAT-9,32372,48,1480,0.0711264276792892,337702.9688,5027617,336980.316324279,5027722.53443538
NAT-11,32372,49,1480,0.0619015055449344,338428.4688,5027688.5,336980.316324279,5027722.53443538
NAT-10,32382,44,1483,0.0847144462561342,337577.3438,5027708,336638.973876879,5027761.2855432
NAT-2,32382,45,1483,0.0881851039922278,337878.25,5027308.5,336638.973876879,5027761.2855432
NAT-6,32382,46,1483,0.0762105516827644,337405.6563,5026972,336638.973876879,5027761.2855432
NAT-7,32382,47,1483,0.0894103602251764,338364.5,5028036,336638.973876879,5027761.2855432
NAT-9,32382,48,1483,0.0847076675677526,337702.9688,5027617,336638.973876879,5027761.2855432
NAT-11,32382,49,1483,0.0723677157730634,338428.4688,5027688.5,336638.973876879,5027761.2855432
NAT-10,32386,44,1485,0.0687306147194729,337577.3438,5027708,336899.115754847,5027785.35266577
NAT-2,32386,45,1485,0.0733145067896407,337878.25,5027308.5,336899.115754847,5027785.35266577
NAT-6,32386,46,1485,0.0619388229357309,337405.6563,5026972,336899.115754847,5027785.35266577
NAT-7,32386,47,1485,0.075739261642103,338364.5,5028036,336899.115754847,5027785.35266577
NAT-9,32386,48,1485,0.0691305416364079,337702.9688,5027617,336899.115754847,5027785.35266577
NAT-11,32386,49,1485,0.0587940379358101,338428.4688,5027688.5,336899.115754847,5027785.35266577
NAT-10,32391,44,1486,0.0823719359052148,337577.3438,5027708,336981.419779174,5029493.13778394
NAT-10,32398,44,1487,0.0701968580259727,337577.3438,5027708,337581.834291892,5029412.97215402
NAT-7,32398,47,1487,0.0642408233441817,338364.5,5028036,337581.834291892,5029412.97215402
NAT-9,32398,48,1487,0.0691134341142067,337702.9688,5027617,337581.834291892,5029412.97215402
NAT-11,32398,49,1487,0.0477366700744353,338428.4688,5027688.5,337581.834291892,5029412.97215402
SWF-1220,32425,40,1488,0.0273844594300177,332384.92576937,5030790.98197647,334227.734509562,5031438.63829593
SWF-1221,32439,25,1490,0.0526985925848283,341406.731597883,5023127.75891249,341422.78343246,5025011.39168207
NAT-10,32448,44,1491,0.121769730972264,337577.3438,5027708,337812.083429774,5026556.64372692
NAT-2,32448,45,1491,0.115331886843302,337878.25,5027308.5,337812.083429774,5026556.64372692
NAT-6,32448,46,1491,0.0924258841845121,337405.6563,5026972,337812.083429774,5026556.64372692
NAT-7,32448,47,1491,0.124056394654139,338364.5,5028036,337812.083429774,5026556.64372692
NAT-9,32448,48,1491,0.11901137345005,337702.9688,5027617,337812.083429774,5026556.64372692
NAT-11,32448,49,1491,0.105047397378196,338428.4688,5027688.5,337812.083429774,5026556.64372692
NAT-2,32457,45,1492,0.0751414518655468,337878.25,5027308.5,339746.838939822,5028017.73318637
NAT-7,32457,47,1492,0.0673408915978644,338364.5,5028036,339746.838939822,5028017.73318637
NAT-11,32457,49,1492,0.0489195308026348,338428.4688,5027688.5,339746.838939822,5028017.73318637
NAT-2,32459,45,1493,0.101999140838973,337878.25,5027308.5,339614.461120238,5027522.2649558
NAT-7,32459,47,1493,0.0949520667960753,338364.5,5028036,339614.461120238,5027522.2649558
NAT-9,32459,48,1493,0.101507707797313,337702.9688,5027617,339614.461120238,5027522.2649558
NAT-11,32459,49,1493,0.0752389890724201,338428.4688,5027688.5,339614.461120238,5027522.2649558
NAT-10,32471,44,1494,0.0734608873849958,337577.3438,5027708,335702.859765202,5028055.73104527
NAT-7,32474,47,1495,0.0893126512940809,338364.5,5028036,340258.515207124,5028033.17363331
NAT-11,32474,49,1495,0.0713972612439771,338428.4688,5027688.5,340258.515207124,5028033.17363331
NAT-10,32475,44,1496,0.0768642906609914,337577.3438,5027708,339509.285935023,5028056.26687387
NAT-2,32475,45,1496,0.0762685539485077,337878.25,5027308.5,339509.285935023,5028056.26687387
NAT-7,32475,47,1496,0.0679268345970835,338364.5,5028036,339509.285935023,5028056.26687387
NAT-9,32475,48,1496,0.0752153312409344,337702.9688,5027617,339509.285935023,5028056.26687387
NAT-11,32475,49,1496,0.0492972822031578,338428.4688,5027688.5,339509.285935023,5028056.26687387
SWF-1220,32483,40,1498,0.05128173821587,332384.92576937,5030790.98197647,333964.185451255,5029976.77623383
NAT-10,32488,44,1500,0.0716298066955524,337577.3438,5027708,336304.802700199,5027828.79269017
NAT-2,32488,45,1500,0.0738433724689827,337878.25,5027308.5,336304.802700199,5027828.79269017
NAT-6,32488,46,1500,0.0613655223077357,337405.6563,5026972,336304.802700199,5027828.79269017
NAT-9,32488,48,1500,0.071168194292719,337702.9688,5027617,336304.802700199,5027828.79269017
NAT-10,32491,44,1501,0.0722235552756122,337577.3438,5027708,336489.383083968,5027854.76159901
NAT-2,32491,45,1501,0.0748202016939453,337878.25,5027308.5,336489.383083968,5027854.76159901
NAT-6,32491,46,1501,0.0625382141217967,337405.6563,5026972,336489.383083968,5027854.76159901
NAT-7,32491,47,1501,0.0748477282353951,338364.5,5028036,336489.383083968,5027854.76159901
NAT-9,32491,48,1501,0.0718998909155428,337702.9688,5027617,336489.383083968,5027854.76159901
NAT-11,32491,49,1501,0.0577248762634162,338428.4688,5027688.5,336489.383083968,5027854.76159901
SWF-1221,32502,25,1502,0.0309655249753357,341406.731597883,5023127.75891249,340884.736157288,5024099.7451628
SWF-1621,32506,5,1503,0.0623177716388225,373231.347809471,5023056.94940913,374781.757225762,5024129.22331622
NAT-7,32513,47,1504,0.0533059842557657,338364.5,5028036,339365.561258503,5029650.09792627
SWF-1221,32535,25,1508,0.0453872899153767,341406.731597883,5023127.75891249,341878.951134433,5025026.71179983
NAT-10,32546,44,1509,0.0890032913795253,337577.3438,5027708,337107.785337957,5027628.36220599
NAT-2,32546,45,1509,0.0974870317940542,337878.25,5027308.5,337107.785337957,5027628.36220599
NAT-6,32546,46,1509,0.0886201190850531,337405.6563,5026972,337107.785337957,5027628.36220599
NAT-7,32546,47,1509,0.104677378786983,338364.5,5028036,337107.785337957,5027628.36220599
NAT-9,32546,48,1509,0.0908827687043671,337702.9688,5027617,337107.785337957,5027628.36220599
NAT-11,32546,49,1509,0.0876957415019448,338428.4688,5027688.5,337107.785337957,5027628.36220599
NAT-10,32558,44,1510,0.0728735334012296,337577.3438,5027708,336699.043286374,5027849.1851884
NAT-2,32558,45,1510,0.0766247353846919,337878.25,5027308.5,336699.043286374,5027849.1851884
NAT-6,32558,46,1510,0.0649796084599666,337405.6563,5026972,336699.043286374,5027849.1851884
NAT-7,32558,47,1510,0.0774746319349959,338364.5,5028036,336699.043286374,5027849.1851884
NAT-9,32558,48,1510,0.0729719910552404,337702.9688,5027617,336699.043286374,5027849.1851884
NAT-11,32558,49,1510,0.0605239697268341,338428.4688,5027688.5,336699.043286374,5027849.1851884
NAT-10,32561,44,1511,0.0880107844331156,337577.3438,5027708,337358.503887304,5027856.46046508
NAT-2,32561,45,1511,0.108776817004337,337878.25,5027308.5,337358.503887304,5027856.46046508
NAT-6,32561,46,1511,0.104666569177345,337405.6563,5026972,337358.503887304,5027856.46046508
NAT-7,32561,47,1511,0.113773992802337,338364.5,5028036,337358.503887304,5027856.46046508
NAT-9,32561,48,1511,0.0960422350638855,337702.9688,5027617,337358.503887304,5027856.46046508
NAT-11,32561,49,1511,0.097940218024095,338428.4688,5027688.5,337358.503887304,5027856.46046508
NAT-10,32571,44,1513,0.0751185510622178,337577.3438,5027708,335702.717954932,5028176.83968487
NAT-10,32632,44,1516,0.0811799337583372,337577.3438,5027708,337290.606422841,5027617.99579769
NAT-2,32632,45,1516,0.0932702373149709,337878.25,5027308.5,337290.606422841,5027617.99579769
NAT-6,32632,46,1516,0.0864974158971123,337405.6563,5026972,337290.606422841,5027617.99579769
NAT-7,32632,47,1516,0.1019036479757,338364.5,5028036,337290.606422841,5027617.99579769
NAT-9,32632,48,1516,0.0845839033852413,337702.9688,5027617,337290.606422841,5027617.99579769
NAT-11,32632,49,1516,0.0850357655570505,338428.4688,5027688.5,337290.606422841,5027617.99579769
NAT-10,32634,44,1517,0.07300776980514,337577.3438,5027708,336432.354268423,5027912.64858241
NAT-2,32634,45,1517,0.0757999355198166,337878.25,5027308.5,336432.354268423,5027912.64858241
NAT-6,32634,46,1517,0.0637852609479608,337405.6563,5026972,336432.354268423,5027912.64858241
NAT-7,32634,47,1517,0.0755337255375171,338364.5,5028036,336432.354268423,5027912.64858241
NAT-9,32634,48,1517,0.0727521377897166,337702.9688,5027617,336432.354268423,5027912.64858241
NAT-7,32647,47,1520,0.113713334613629,338364.5,5028036,340337.318438045,5027877.98638444
NAT-11,32647,49,1520,0.0955285110052093,338428.4688,5027688.5,340337.318438045,5027877.98638444
SWF-1220,32700,40,1521,0.0197206794487859,332384.92576937,5030790.98197647,333202.608777386,5031469.82712997
SWF-1220,32703,40,1522,0.0324274726612819,332384.92576937,5030790.98197647,333454.231561407,5031560.20513472
NAT-2,32716,45,1524,0.0849839162640536,337878.25,5027308.5,339850.395887193,5027503.99350238
NAT-7,32716,47,1524,0.07852481951046,338364.5,5028036,339850.395887193,5027503.99350238
NAT-11,32716,49,1524,0.0592630506770231,338428.4688,5027688.5,339850.395887193,5027503.99350238
NAT-11,32717,49,1525,0.0615354158004999,338428.4688,5027688.5,340311.052382241,5027509.70746887
NAT-10,32724,44,1526,0.109740970030452,337577.3438,5027708,339394.745255582,5027924.4847556
NAT-2,32724,45,1526,0.108723968722331,337878.25,5027308.5,339394.745255582,5027924.4847556
NAT-7,32724,47,1526,0.0997930498521527,338364.5,5028036,339394.745255582,5027924.4847556
NAT-9,32724,48,1526,0.1079420473146,337702.9688,5027617,339394.745255582,5027924.4847556
NAT-11,32724,49,1526,0.0801665212245338,338428.4688,5027688.5,339394.745255582,5027924.4847556
SWF-1220,32727,40,1527,0.0414071383796198,332384.92576937,5030790.98197647,334096.985387456,5029851.89271798
SWF-1220,32730,40,1528,0.0540400344072796,332384.92576937,5030790.98197647,333908.007934285,5029887.34737222
NAT-10,32788,44,1531,0.0625115380491669,337577.3438,5027708,337467.19798664,5026526.09265017
NAT-2,32788,45,1531,0.0578967096961464,337878.25,5027308.5,337467.19798664,5026526.09265017
NAT-6,32788,46,1531,0.0294951995194345,337405.6563,5026972,337467.19798664,5026526.09265017
NAT-7,32788,47,1531,0.0655709737656543,338364.5,5028036,337467.19798664,5026526.09265017
NAT-9,32788,48,1531,0.0600931190658215,337702.9688,5027617,337467.19798664,5026526.09265017
NAT-11,32788,49,1531,0.0471413669065964,338428.4688,5027688.5,337467.19798664,5026526.09265017
NAT-10,32801,44,1532,0.0697378491911335,337577.3438,5027708,337938.461466667,5028958.26286667
NAT-2,32801,45,1532,0.0712997992481479,337878.25,5027308.5,337938.461466667,5028958.26286667
