Point1,Point2,X1,Y1,X2,Y2
NAT-2,67651,,,337928.143437388,5027740.46397024
NAT-6,67651,,,337928.143437388,5027740.46397024
NAT-7,67651,,,337928.143437388,5027740.46397024
NAT-9,67651,,,337928.143437388,5027740.46397024
NAT-10,67651,,,337928.143437388,5027740.46397024
NAT-11,67651,,,337928.143437388,5027740.46397024
NAT-3,67654,,,354750.483686129,4990761.71418497
NAT-2,67666,,,339654.003990692,5027725.12255372
NAT-7,67666,,,339654.003990692,5027725.12255372
NAT-9,67666,,,339654.003990692,5027725.12255372
NAT-11,67666,,,339654.003990692,5027725.12255372
NAT-7,67669,,,339859.665834265,5028128.30381992
NAT-11,67669,,,339859.665834265,5028128.30381992
NAT-2,67670,,,337703.120613104,5028121.21607217
NAT-6,67670,,,337703.120613104,5028121.21607217
NAT-7,67670,,,337703.120613104,5028121.21607217
NAT-9,67670,,,337703.120613104,5028121.21607217
NAT-10,67670,,,337703.120613104,5028121.21607217
NAT-11,67670,,,337703.120613104,5028121.21607217
NAT-1,67743,,,346514.604703299,5022029.62528333
NAT-3,67750,,,353449.47419536,4990542.38740487
SWF-1312,67764,349409.529477995,5013212.92964156,350665.299616551,5012056.32035007
SWF-1310,67766,348435.742331743,5014655.29181007,348970.588933334,5012873.6928
TIM-2,67766,,,348970.588933334,5012873.6928
SWF-1311,67766,348591.415239137,5014838.62241878,348970.588933334,5012873.6928
SWF-1312,67766,349409.529477995,5013212.92964156,348970.588933334,5012873.6928
SWF-1802,67768,375777.532330408,5014557.25790541,376560.814583456,5012912.8245062
SWF-1310,67769,348435.742331743,5014655.29181007,347576.661665611,5013006.09273626
TIM-2,67769,,,347576.661665611,5013006.09273626
SWF-1312,67769,349409.529477995,5013212.92964156,347576.661665611,5013006.09273626
NAT-3,67796,,,356289.541508893,4990761.86489786
NAT-3,67797,,,357012.064998116,4990931.90215377
NAT-3,67798,,,354015.423715648,4991032.64952167
NAT-3,67799,,,356913.513141758,4991106.76026705
SWF-1221,67827,341406.731597883,5023127.75891249,340378.036583207,5024519.27793338
SWF-1310,67839,348435.742331743,5014655.29181007,347754.29871743,5014354.48224581
TIM-2,67839,,,347754.29871743,5014354.48224581
SWF-1311,67839,348591.415239137,5014838.62241878,347754.29871743,5014354.48224581
SWF-1312,67839,349409.529477995,5013212.92964156,347754.29871743,5014354.48224581
SWF-1253,67850,349221.790069078,5017815.78826019,349696.613538753,5016072.55457818
SWF-1310,67850,348435.742331743,5014655.29181007,349696.613538753,5016072.55457818
SWF-1311,67850,348591.415239137,5014838.62241878,349696.613538753,5016072.55457818
SWF-1316,67850,350370.871223657,5017808.40845983,349696.613538753,5016072.55457818
SWF-1320,67850,350743.942441377,5015037.25262821,349696.613538753,5016072.55457818
SWF-1347,67850,351239.058964893,5016427.79519426,349696.613538753,5016072.55457818
SWF-1221,67858,341406.731597883,5023127.75891249,340476.238122607,5022728.86743264
SWF-1621,67859,373231.347809471,5023056.94940913,374959.094042454,5023132.60395057
SWF-1221,67860,341406.731597883,5023127.75891249,342529.802639001,5023170.58808984
SWF-1221,67864,341406.731597883,5023127.75891249,342818.574989217,5023681.24838528
SWF-1428,67880,361627.192658303,5014807.79241731,360373.188154358,5014642.95527568
SWF-1444,67880,,,360373.188154358,5014642.95527568
SWF-1428,67881,361627.192658303,5014807.79241731,360397.789151981,5014683.84746009
SWF-1444,67881,,,360397.789151981,5014683.84746009
SWF-1310,67883,348435.742331743,5014655.29181007,348957.129896195,5015323.35477515
TIM-2,67883,,,348957.129896195,5015323.35477515
SWF-1311,67883,348591.415239137,5014838.62241878,348957.129896195,5015323.35477515
SWF-1320,67883,350743.942441377,5015037.25262821,348957.129896195,5015323.35477515
SWF-1310,67884,348435.742331743,5014655.29181007,346905.523287751,5015453.90463624
TIM-2,67884,,,346905.523287751,5015453.90463624
SWF-1311,67884,348591.415239137,5014838.62241878,346905.523287751,5015453.90463624
SWF-1306,67885,352812.866039645,5016413.9862936,351814.355704065,5015447.96660122
SWF-1314,67885,350897.473348669,5014427.14439923,351814.355704065,5015447.96660122
SWF-1320,67885,350743.942441377,5015037.25262821,351814.355704065,5015447.96660122
SWF-1325,67885,351779.64759057,5015044.85782857,351814.355704065,5015447.96660122
SWF-1347,67885,351239.058964893,5016427.79519426,351814.355704065,5015447.96660122
SWF-1352,67885,353632.026778553,5015481.1864493,351814.355704065,5015447.96660122
SWF-1253,67889,349221.790069078,5017815.78826019,348829.068169798,5016270.92276662
SWF-1310,67889,348435.742331743,5014655.29181007,348829.068169798,5016270.92276662
TIM-2,67889,,,348829.068169798,5016270.92276662
SWF-1311,67889,348591.415239137,5014838.62241878,348829.068169798,5016270.92276662
SWF-1221,67899,341406.731597883,5023127.75891249,339934.921037241,5024430.88918282
SWF-1221,67900,341406.731597883,5023127.75891249,340660.191772138,5024586.84953399
SWF-1621,67901,373231.347809471,5023056.94940913,374275.067100274,5024590.99437455
SWF-1220,67913,332384.92576937,5030790.98197647,333737.666590072,5030150.5091749
NAT-2,67915,,,336474.986461145,5028685.76809452
NAT-6,67915,,,336474.986461145,5028685.76809452
NAT-7,67915,,,336474.986461145,5028685.76809452
NAT-9,67915,,,336474.986461145,5028685.76809452
NAT-10,67915,,,336474.986461145,5028685.76809452
NAT-6,67916,,,336381.998297908,5028684.16423246
NAT-9,67916,,,336381.998297908,5028684.16423246
NAT-10,67916,,,336381.998297908,5028684.16423246
SWF-1610,67917,371757.270239456,5023855.79424707,373742.777314509,5023492.84959347
SWF-1621,67917,373231.347809471,5023056.94940913,373742.777314509,5023492.84959347
SWF-1221,67918,341406.731597883,5023127.75891249,343020.326634901,5023770.61462646
SWF-1253,67938,349221.790069078,5017815.78826019,348049.592536198,5016266.44194946
SWF-1310,67938,348435.742331743,5014655.29181007,348049.592536198,5016266.44194946
TIM-2,67938,,,348049.592536198,5016266.44194946
SWF-1311,67938,348591.415239137,5014838.62241878,348049.592536198,5016266.44194946
NAT-2,67952,,,336812.559466667,5027961.58353333
NAT-6,67952,,,336812.559466667,5027961.58353333
NAT-7,67952,,,336812.559466667,5027961.58353333
NAT-9,67952,,,336812.559466667,5027961.58353333
NAT-10,67952,,,336812.559466667,5027961.58353333
NAT-11,67952,,,336812.559466667,5027961.58353333
SWF-1205,67988,352738.526636114,5020215.27907415,354510.354430274,5020429.78936977
NAT-3,67993,,,354698.616506744,4991433.68995045
NAT-3,68033,,,355001.629833181,4991570.29112525
SWF-1621,68043,373231.347809471,5023056.94940913,374509.338635322,5022460.46273945
SWF-1310,68066,348435.742331743,5014655.29181007,347707.298919478,5014125.26035368
TIM-2,68066,,,347707.298919478,5014125.26035368
SWF-1311,68066,348591.415239137,5014838.62241878,347707.298919478,5014125.26035368
SWF-1312,68066,349409.529477995,5013212.92964156,347707.298919478,5014125.26035368
SWF-1802,68067,375777.532330408,5014557.25790541,377655.348419513,5014182.27964744
NAT-3,68069,,,355975.482596179,4988451.48943197
NAT-3,68072,,,353756.083949052,4990313.70296818
SWF-1808,68075,375576.215820846,5010519.53521363,377387.209374206,5009809.47012366
SWF-1809,68075,375628.191623315,5010576.79681635,377387.209374206,5009809.47012366
SWF-1808,68077,375576.215820846,5010519.53521363,376799.676302854,5009910.50649695
SWF-1809,68077,375628.191623315,5010576.79681635,376799.676302854,5009910.50649695
SWF-1221,68080,341406.731597883,5023127.75891249,342736.238430683,5022432.82130603
SWF-1610,68083,371757.270239456,5023855.79424707,371718.291551151,5022078.27343942
SWF-1621,68083,373231.347809471,5023056.94940913,371718.291551151,5022078.27343942
SWF-1310,68092,348435.742331743,5014655.29181007,348332.355165958,5015484.13171348
TIM-2,68092,,,348332.355165958,5015484.13171348
SWF-1311,68092,348591.415239137,5014838.62241878,348332.355165958,5015484.13171348
SWF-1802,68094,375777.532330408,5014557.25790541,374565.411248181,5015719.25098895
SWF-1205,68102,352738.526636114,5020215.27907415,352558.027781405,5018474.0108822
SWF-1206,68102,352065.453704145,5019636.76084668,352558.027781405,5018474.0108822
SWF-1439,68106,360442.252602021,5017305.57203595,359046.40687411,5016081.11106285
SWF-1439,68110,360442.252602021,5017305.57203595,358651.207489147,5017003.421608
SWF-1310,68112,348435.742331743,5014655.29181007,347514.473877499,5014542.82502785
TIM-2,68112,,,347514.473877499,5014542.82502785
SWF-1311,68112,348591.415239137,5014838.62241878,347514.473877499,5014542.82502785
SWF-1207,68113,349758.002494547,5019065.37041954,350470.918172618,5017782.05913411
SWF-1208,68113,349953.910503852,5018864.50641,350470.918172618,5017782.05913411
SWF-1209,68113,349211.369268583,5019187.08442532,350470.918172618,5017782.05913411
SWF-1253,68113,349221.790069078,5017815.78826019,350470.918172618,5017782.05913411
SWF-1316,68113,350370.871223657,5017808.40845983,350470.918172618,5017782.05913411
SWF-1347,68113,351239.058964893,5016427.79519426,350470.918172618,5017782.05913411
NAT-1,68119,,,346917.8465,5021943.9771
SWF-1802,68142,375777.532330408,5014557.25790541,375216.280340094,5015943.33958899
SWF-1207,68181,349758.002494547,5019065.37041954,350268.830149324,5017926.58843322
SWF-1208,68181,349953.910503852,5018864.50641,350268.830149324,5017926.58843322
SWF-1209,68181,349211.369268583,5019187.08442532,350268.830149324,5017926.58843322
SWF-1253,68181,349221.790069078,5017815.78826019,350268.830149324,5017926.58843322
SWF-1316,68181,350370.871223657,5017808.40845983,350268.830149324,5017926.58843322
SWF-1347,68181,351239.058964893,5016427.79519426,350268.830149324,5017926.58843322
NAT-2,68219,,,338342.457181693,5027519.56430246
NAT-6,68219,,,338342.457181693,5027519.56430246
NAT-7,68219,,,338342.457181693,5027519.56430246
NAT-9,68219,,,338342.457181693,5027519.56430246
NAT-10,68219,,,338342.457181693,5027519.56430246
NAT-11,68219,,,338342.457181693,5027519.56430246
NAT-3,68256,,,353868.7468,4991355.8495
NAT-3,68258,,,356279.740185042,4991435.50313734
SWF-1310,68328,348435.742331743,5014655.29181007,348411.366501647,5013114.57799356
TIM-2,68328,,,348411.366501647,5013114.57799356
SWF-1311,68328,348591.415239137,5014838.62241878,348411.366501647,5013114.57799356
SWF-1312,68328,349409.529477995,5013212.92964156,348411.366501647,5013114.57799356
SWF-1314,68353,350897.473348669,5014427.14439923,351876.936816386,5013866.63677931
SWF-1320,68353,350743.942441377,5015037.25262821,351876.936816386,5013866.63677931
SWF-1325,68353,351779.64759057,5015044.85782857,351876.936816386,5013866.63677931
SWF-1808,68365,375576.215820846,5010519.53521363,375600.446733333,5009534.90003333
SWF-1809,68365,375628.191623315,5010576.79681635,375600.446733333,5009534.90003333
SWF-1808,68367,375576.215820846,5010519.53521363,376272.028373942,5009659.7978374
SWF-1809,68367,375628.191623315,5010576.79681635,376272.028373942,5009659.7978374
SWF-1808,68415,375576.215820846,5010519.53521363,374368.887854058,5008952.36607542
SWF-1808,68416,375576.215820846,5010519.53521363,375434.7017,5009010.70533333
SWF-1809,68416,375628.191623315,5010576.79681635,375434.7017,5009010.70533333
SWF-1808,68417,375576.215820846,5010519.53521363,375552.672966667,5009042.0307
SWF-1809,68417,375628.191623315,5010576.79681635,375552.672966667,5009042.0307
NAT-10,68425,,,336166.162709792,5028923.91784008
SWF-1127,68444,365215.388828733,5021495.89233498,364873.426452647,5021789.99251043
SWF-1914,68454,387185.069872237,5037170.43847948,386325.045575599,5038321.14590982
SWF-1310,68561,348435.742331743,5014655.29181007,348701.859972611,5013180.12423395
TIM-2,68561,,,348701.859972611,5013180.12423395
SWF-1311,68561,348591.415239137,5014838.62241878,348701.859972611,5013180.12423395
SWF-1312,68561,349409.529477995,5013212.92964156,348701.859972611,5013180.12423395
SWF-1914,68596,387185.069872237,5037170.43847948,388410.508988757,5037450.93826862
SWF-1914,68606,387185.069872237,5037170.43847948,388350.934466676,5037489.70271901
SWF-1808,68609,375576.215820846,5010519.53521363,374033.745766855,5011805.95783098
SWF-1809,68609,375628.191623315,5010576.79681635,374033.745766855,5011805.95783098
SWF-1610,68662,371757.270239456,5023855.79424707,372098.328933333,5022737.38686667
SWF-1621,68662,373231.347809471,5023056.94940913,372098.328933333,5022737.38686667
SWF-1220,68674,332384.92576937,5030790.98197647,333662.963121842,5030286.64656837
SWF-1220,68690,332384.92576937,5030790.98197647,333889.460536492,5029965.17951068
NAT-2,68697,,,336753.558125386,5026502.48778516
NAT-6,68697,,,336753.558125386,5026502.48778516
NAT-9,68697,,,336753.558125386,5026502.48778516
NAT-10,68697,,,336753.558125386,5026502.48778516
NAT-2,68702,,,339105.836105937,5026953.06831228
NAT-6,68702,,,339105.836105937,5026953.06831228
NAT-7,68702,,,339105.836105937,5026953.06831228
NAT-9,68702,,,339105.836105937,5026953.06831228
NAT-10,68702,,,339105.836105937,5026953.06831228
NAT-11,68702,,,339105.836105937,5026953.06831228
NAT-2,68703,,,336394.672560969,5026956.25043305
NAT-6,68703,,,336394.672560969,5026956.25043305
NAT-9,68703,,,336394.672560969,5026956.25043305
NAT-10,68703,,,336394.672560969,5026956.25043305
NAT-2,68705,,,337798.64055378,5028560.31477882
NAT-6,68705,,,337798.64055378,5028560.31477882
NAT-7,68705,,,337798.64055378,5028560.31477882
NAT-9,68705,,,337798.64055378,5028560.31477882
NAT-10,68705,,,337798.64055378,5028560.31477882
NAT-11,68705,,,337798.64055378,5028560.31477882
NAT-2,68711,,,339703.308039362,5027767.80952626
NAT-7,68711,,,339703.308039362,5027767.80952626
NAT-11,68711,,,339703.308039362,5027767.80952626
NAT-2,68712,,,339313.295931207,5027754.33389892
NAT-7,68712,,,339313.295931207,5027754.33389892
NAT-9,68712,,,339313.295931207,5027754.33389892
NAT-10,68712,,,339313.295931207,5027754.33389892
NAT-11,68712,,,339313.295931207,5027754.33389892
NAT-2,68717,,,339809.490995906,5027302.42061456
NAT-7,68717,,,339809.490995906,5027302.42061456
NAT-11,68717,,,339809.490995906,5027302.42061456
NAT-2,68723,,,337550.943914437,5025763.63294309
NAT-6,68723,,,337550.943914437,5025763.63294309
NAT-9,68723,,,337550.943914437,5025763.63294309
NAT-10,68723,,,337550.943914437,5025763.63294309
NAT-2,68724,,,339043.899752342,5025923.84599428
NAT-6,68724,,,339043.899752342,5025923.84599428
NAT-11,68724,,,339043.899752342,5025923.84599428
NAT-2,68725,,,337426.837376427,5028307.9845661
NAT-6,68725,,,337426.837376427,5028307.9845661
NAT-7,68725,,,337426.837376427,5028307.9845661
NAT-9,68725,,,337426.837376427,5028307.9845661
NAT-10,68725,,,337426.837376427,5028307.9845661
NAT-11,68725,,,337426.837376427,5028307.9845661
NAT-7,68726,,,337158.32058029,5029570.68875285
NAT-10,68726,,,337158.32058029,5029570.68875285
SWF-1220,68727,332384.92576937,5030790.98197647,334054.650968942,5029752.88078838
SWF-1802,68812,375777.532330408,5014557.25790541,376979.166109148,5013688.20855961
SWF-1312,68815,349409.529477995,5013212.92964156,349366.033747596,5012448.90795544
SWF-1802,68824,375777.532330408,5014557.25790541,376489.356681532,5014652.07218054
SWF-1439,68827,360442.252602021,5017305.57203595,359040.035266014,5018155.28953767
NAT-2,68834,,,337443.5321,5027264.6134
NAT-6,68834,,,337443.5321,5027264.6134
NAT-7,68834,,,337443.5321,5027264.6134
NAT-9,68834,,,337443.5321,5027264.6134
NAT-10,68834,,,337443.5321,5027264.6134
NAT-11,68834,,,337443.5321,5027264.6134
NAT-2,68875,,,339232.0485,5026915.99213333
NAT-6,68875,,,339232.0485,5026915.99213333
NAT-7,68875,,,339232.0485,5026915.99213333
NAT-9,68875,,,339232.0485,5026915.99213333
NAT-10,68875,,,339232.0485,5026915.99213333
NAT-11,68875,,,339232.0485,5026915.99213333
NAT-7,68879,,,339984.938412916,5027285.5447503
NAT-11,68879,,,339984.938412916,5027285.5447503
NAT-2,68880,,,339846.688673559,5027301.58705946
NAT-7,68880,,,339846.688673559,5027301.58705946
NAT-11,68880,,,339846.688673559,5027301.58705946
SWF-1312,69036,349409.529477995,5013212.92964156,348116.828290661,5011898.83230675
SWF-1808,69037,375576.215820846,5010519.53521363,374864.3086,5012037.92543333
SWF-1809,69037,375628.191623315,5010576.79681635,374864.3086,5012037.92543333
SWF-1621,69041,373231.347809471,5023056.94940913,373721.671892093,5021156.970097
NAT-7,69042,,,339936.296699695,5027345.05972228
NAT-11,69042,,,339936.296699695,5027345.05972228
NAT-2,69044,,,339728.972139032,5027380.44500362
NAT-7,69044,,,339728.972139032,5027380.44500362
NAT-11,69044,,,339728.972139032,5027380.44500362
NAT-1,69045,,,346465.656888807,5022225.13198559
SWF-1621,69087,373231.347809471,5023056.94940913,373150.97012315,5021331.98332808
SWF-1439,69103,360442.252602021,5017305.57203595,359135.491025839,5016022.49025437
SWF-1808,69108,375576.215820846,5010519.53521363,374696.550395924,5008994.69730041
SWF-1809,69108,375628.191623315,5010576.79681635,374696.550395924,5008994.69730041
SWF-1621,69118,373231.347809471,5023056.94940913,374550.737195245,5022331.4680856
SWF-1621,69119,373231.347809471,5023056.94940913,374355.531866667,5022386.61743333
SWF-1610,69121,371757.270239456,5023855.79424707,371707.908579236,5022438.8611067
SWF-1621,69121,373231.347809471,5023056.94940913,371707.908579236,5022438.8611067
NAT-2,69148,,,337574.464766167,5026835.19015717
NAT-6,69148,,,337574.464766167,5026835.19015717
NAT-7,69148,,,337574.464766167,5026835.19015717
NAT-9,69148,,,337574.464766167,5026835.19015717
NAT-10,69148,,,337574.464766167,5026835.19015717
NAT-11,69148,,,337574.464766167,5026835.19015717
NAT-2,69150,,,337127.841905541,5028152.7606564
NAT-6,69150,,,337127.841905541,5028152.7606564
NAT-7,69150,,,337127.841905541,5028152.7606564
NAT-9,69150,,,337127.841905541,5028152.7606564
NAT-10,69150,,,337127.841905541,5028152.7606564
NAT-11,69150,,,337127.841905541,5028152.7606564
NAT-2,69151,,,336274.002720888,5028132.52164696
NAT-6,69151,,,336274.002720888,5028132.52164696
NAT-9,69151,,,336274.002720888,5028132.52164696
NAT-10,69151,,,336274.002720888,5028132.52164696
NAT-2,69152,,,336444.083255855,5027264.40993312
NAT-6,69152,,,336444.083255855,5027264.40993312
NAT-9,69152,,,336444.083255855,5027264.40993312
NAT-10,69152,,,336444.083255855,5027264.40993312
NAT-2,69154,,,336739.724350186,5028592.28860488
NAT-6,69154,,,336739.724350186,5028592.28860488
NAT-7,69154,,,336739.724350186,5028592.28860488
NAT-9,69154,,,336739.724350186,5028592.28860488
