OBJECTID,X,Y,geometry
69528,351917.186,4993496.306,351917.186033415|4993496.30639233
69529,370802.2826,4995907.206,370802.282610264|4995907.20643642
69530,362045.394,4993888.347,362045.393973583|4993888.34740514
69531,357502.7105,4993906.025,357502.710491522|4993906.02459902
69532,350037.8327,4993988.767,350037.832693993|4993988.76738373
69533,359913.6075,4993985.16,359913.607508946|4993985.16020001
69534,351044.7924,4994417.766,351044.79235216|4994417.7661708
69535,361171.7683,4994451.484,361171.768255471|4994451.48387831
69536,352892.4925,4994544.969,352892.492500531|4994544.96911561
69537,359632.6501,4995078.711,359632.65012931|4995078.7109192
69538,349326.0319,4995113.04,349326.031906621|4995113.04023622
69539,359387.9209,4995126.631,359387.920881282|4995126.63085058
69540,358778.9007,4995174.682,358778.900730754|4995174.68235853
69541,362256.8085,4995891.845,362256.808483983|4995891.84468914
69542,355395.1946,4996093.656,355395.194633139|4996093.65613577
69543,372797.7525,4996083.242,372797.752475283|4996083.24156128
69544,360790.3931,4986204.627,360790.393058089|4986204.62736082
69545,347950.0539,4996626.32,347950.053873503|4996626.31966149
69546,374347.7899,5025588.289,374347.789900141|5025588.28918144
69568,388528.1436,5023940.756,388528.143575959|5023940.75600583
69569,345524.7399,5015018.421,345524.73986919|5015018.42116071
69570,337540.2845,5015267.965,337540.284510024|5015267.9647046
69571,360154.8372,4993979.966,360154.837217021|4993979.96591732
69572,357478.8956,4994166.54,357478.895621767|4994166.53983972
69573,357706.3222,4994357.671,357706.322155918|4994357.67125077
69574,360600.5124,4993573.844,360600.512443573|4993573.84367677
69575,355493.067,4993697.227,355493.067033333|4993697.22723333
69576,350023.8141,4993276.085,350023.814080403|4993276.08503976
69577,360131.2048,5025977.942,360131.204847858|5025977.94226169
69578,330820.9218,5021019.056,330820.921762876|5021019.05564911
69579,346591.6519,5021564.998,346591.651918602|5021564.99779412
69580,334458.7773,5030859.009,334458.777299992|5030859.00922404
69581,371634.3389,5021756.718,371634.338904685|5021756.71769279
69582,347016.6605,5021924.119,347016.660527872|5021924.11888674
69583,357785.3588,4996689.334,357785.358848652|4996689.33408621
69584,358815.7486,4996805.389,358815.748623062|4996805.38861755
69585,386384.5475,5040216.921,386384.547529465|5040216.92103303
69586,384837.8076,5040511.593,384837.807596227|5040511.59277312
69587,331766.6962,5040841.503,331766.696174845|5040841.50338757
69588,352247.085,5012242.747,352247.084977252|5012242.74718492
69589,378983.0846,5015101.199,378983.084565196|5015101.19857742
69590,379358.8576,5006639.685,379358.857600813|5006639.68530206
69591,329272.8936,5036233.138,329272.89360297|5036233.13762388
69592,334926.2907,5036336.299,334926.2907|5036336.2988
69593,334898.4804,5029405.095,334898.480400092|5029405.09525269
69594,337388.7389,5029458.823,337388.738939991|5029458.82303685
69595,388729.5306,5029445.153,388729.530590529|5029445.15310365
69596,334928.4299,5029931.484,334928.429909452|5029931.48394655
69597,324702.3817,5032408.505,324702.381719173|5032408.50530062
69598,326305.504,5032431.041,326305.503957594|5032431.04098149
69599,323544.2075,5032457.507,323544.207520005|5032457.50746366
69600,367564.2667,4992064.544,367564.266665398|4992064.54382484
69601,369312.4524,4996063.808,369312.452390936|4996063.80830552
69602,377196.2037,5025532.138,377196.203684801|5025532.13790521
69603,330630.0037,5020821.06,330630.003737389|5020821.06034294
69604,381208.1344,5020968.959,381208.134366667|5020968.95903333
69605,348248.6037,5021013.217,348248.603666667|5021013.2169
69606,346332.4911,5021019.993,346332.491104824|5021019.9934349
69607,341341.0982,5027146.073,341341.098197364|5027146.07264524
69608,379300.458,5033727.547,379300.458018192|5033727.54708049
69609,334592.9156,5033853.829,334592.915567887|5033853.82944297
69610,341020.2258,5027426.598,341020.225844863|5027426.59783312
69611,344316.0398,5034239.89,344316.039831177|5034239.89034748
69612,332933.854,5034235.167,332933.853990513|5034235.16748154
69613,332096.779,5034318.816,332096.779042903|5034318.81594293
69614,383911.0957,5026663.998,383911.095679222|5026663.99843535
69615,339970.0061,5028032.619,339970.006066763|5028032.61947133
69616,399573.0707,5028017.34,399573.070652071|5028017.33983099
69617,349805.6678,5028423.469,349805.667844585|5028423.46871544
69618,341954.0331,5037352.531,341954.033125033|5037352.53100362
69619,390354.0799,5024227.446,390354.079906607|5024227.44612198
69620,388821.1734,5024346.127,388821.173366482|5024346.1270303
69621,385644.0773,5024468.592,385644.077339571|5024468.592031
69622,377667.1104,5029932.989,377667.110392899|5029932.98932503
69623,380037.5177,5029998.307,380037.517650778|5029998.30721049
69624,324873.358,5028497.982,324873.358033333|5028497.98166667
69625,378724.2028,5030191.521,378724.202793618|5030191.52135841
69626,389827.3373,5030148.709,389827.337288021|5030148.70885354
69627,337606.7978,5028943.647,337606.797807204|5028943.64725964
69628,398033.9261,5029009.282,398033.926110282|5029009.28237309
69629,397136.4352,5029020.936,397136.435201025|5029020.93643875
69630,335759.2877,5029087.983,335759.287736187|5029087.98271062
69631,349865.4095,5029507.512,349865.409477035|5029507.5120413
69632,336462.9615,5029510.738,336462.961452431|5029510.73848634
69633,386435.8604,5031678.276,386435.86037953|5031678.27606847
69634,333704.7737,5029962.946,333704.773749689|5029962.94577496
69635,321324.5698,5032570.31,321324.56975677|5032570.31006444
69636,342295.8412,5032637.231,342295.841182913|5032637.23113739
69637,344096.3673,5030379.374,344096.367256375|5030379.37424893
69638,341760.0879,5033260.58,341760.087933333|5033260.57983333
69639,341601.3408,5033316.079,341601.340815654|5033316.07931001
69640,324392.1858,5033314.095,324392.185772188|5033314.09495986
69641,396788.2178,5030894.547,396788.217800131|5030894.54731798
69642,379700.121,5011443.079,379700.121043194|5011443.07949989
69643,338676.1821,5031657.663,338676.18214933|5031657.66341958
69644,323727.7066,5032686.123,323727.706608989|5032686.12287891
69645,323497.4407,5032718.242,323497.440663848|5032718.24163309
69646,395794.0469,5026763.95,395794.0469|5026763.94993333
69647,342027.5673,5026795.182,342027.567333123|5026795.1822569
69648,377099.6999,5037032.002,377099.699867271|5037032.00247752
69649,397704.4364,5037173.626,397704.436388575|5037173.62615362
69650,377359.831,5037243.89,377359.831021013|5037243.89015767
69651,395693.1323,5039221.955,395693.132294753|5039221.954545
69652,332978.3217,5040898.925,332978.321744784|5040898.92519857
69653,396544.6751,5040950.598,396544.675055169|5040950.59798943
69654,393339.224,5041166.456,393339.224033333|5041166.4564
69655,359513.6113,4986466.831,359513.611250713|4986466.83143793
69656,357154.6478,4986802.119,357154.647833333|4986802.11863333
69657,373444.9047,4995388.898,373444.904666667|4995388.89816667
69658,358869.7438,4989707.704,358869.743822258|4989707.7041771
69659,356084.0245,4992290.865,356084.024466622|4992290.8647033
69660,369674.9633,4995549.27,369674.963254033|4995549.26958127
69661,347587.6287,5022580.176,347587.628676886|5022580.1759185
69662,378994.4979,5010726.269,378994.49785725|5010726.26855809
69663,396521.3224,5022843.811,396521.322432092|5022843.81148457
69664,339756.399,5026124.44,339756.399018027|5026124.43993862
69665,338024.0854,5026317.051,338024.08541122|5026317.05095022
69666,379778.9955,5008123.407,379778.995526787|5008123.40670034
69667,345051.137,4998480.415,345051.137029186|4998480.41546511
69668,379023.0975,5002889.578,379023.097456868|5002889.5778366
69669,379065.3776,5002973.822,379065.377643256|5002973.82242333
69670,383225.5849,5005759.93,383225.584861484|5005759.93006978
69671,379595.3199,5008209.711,379595.319936842|5008209.71097154
69672,395825.6952,5041773.042,395825.695238658|5041773.04205751
69673,388978.916,5042102.472,388978.915978842|5042102.47180614
69674,395528.0046,5042212.67,395528.0046|5042212.66973333
69675,349160.3477,4991416.924,349160.347715734|4991416.92376386
69676,358491.8083,4991380.443,358491.808306583|4991380.44301169
69677,367033.1707,4991919.234,367033.170708319|4991919.23354562
69678,369311.8873,4991915.474,369311.88732241|4991915.47424013
69679,367544.001,4992109.405,367544.00098005|4992109.40546538
69680,354115.2006,4992540.011,354115.200594291|4992540.01097386
69681,360568.269,4992511.857,360568.269013272|4992511.85738356
69682,361257.9549,4992648.711,361257.954888562|4992648.71081887
69683,360196.1034,4990485.502,360196.103359857|4990485.50193087
69684,335503.4969,5011764.935,335503.496885221|5011764.93465334
69685,331000.755,5035329.966,331000.755027991|5035329.96580996
69686,323363.7335,5035346.571,323363.733497477|5035346.57075784
69687,326761.9255,5035408.046,326761.925523914|5035408.04590959
69688,325673.4031,5035416.761,325673.403124745|5035416.76091663
69689,329385.3194,5035955.702,329385.319414541|5035955.70244997
69690,330195.3358,5036007.32,330195.335832859|5036007.32016921
69691,342568.9401,5036081.15,342568.940142124|5036081.14953611
69692,392559.9268,5043054.225,392559.926760242|5043054.22543433
69693,390621.1159,5037488.333,390621.115915326|5037488.33341989
69694,396438.0097,5041354.434,396438.00974925|5041354.4337623
69695,351458.4675,4988217.032,351458.467466667|4988217.03193334
69696,372103.639,4995878.59,372103.638985256|4995878.58952424
69697,379922.8596,4999118.427,379922.859558165|4999118.4270882
69698,356067.5053,4996611.696,356067.505291291|4996611.69587556
69699,354177.6688,4999605.242,354177.668848618|4999605.24190048
69700,351561.8315,4998370.779,351561.831530293|4998370.77896792
69701,351568.5134,4998477.214,351568.513389233|4998477.21389356
69702,347263.6026,5007730.168,347263.602615905|5007730.16847157
69703,355445.8152,4997497.398,355445.815166667|4997497.39773333
69704,376694.0997,4997454.005,376694.099730718|4997454.00501634
69705,390526.1204,5037834.453,390526.120405601|5037834.45307841
69706,379831.1354,5009911.092,379831.13544994|5009911.09200757
69707,335463.8324,5010232.42,335463.832369537|5010232.42002312
69708,335767.5807,5035452.715,335767.580738762|5035452.71541979
69709,376855.6853,5035361.673,376855.685264931|5035361.67257674
69710,341026.442,5035393.171,341026.441974835|5035393.1708463
69711,325307.361,5035357.736,325307.360987254|5035357.73611503
69712,359549.476,4985389.142,359549.476036814|4985389.14167429
69713,359462.5076,4985417.063,359462.50756426|4985417.06270984
69714,356000.0761,4985238.902,356000.076111016|4985238.90234925
69715,362704.8363,4993045.496,362704.836279659|4993045.49613555
69716,359313.3722,4993056.642,359313.37215368|4993056.64225793
69717,361124.3039,4993555.853,361124.303932548|4993555.85308943
69718,353916.425,4993589.222,353916.425049305|4993589.22166773
69719,350848.2769,4993596.383,350848.2768731|4993596.38272836
69720,353562.4466,4993636.809,353562.446633334|4993636.80886667
69721,370630.4709,4996154.753,370630.470940976|4996154.75341051
69722,349398.8528,4994088.27,349398.8528|4994088.27026667
69723,355377.9603,4994001.246,355377.960265356|4994001.24550636
69724,354998.899,4994147.128,354998.899033334|4994147.12813333
69725,349257.5991,4994180.108,349257.59908707|4994180.10802641
69726,370770.2791,4994568.737,370770.279121437|4994568.73707923
69727,363425.0599,4991472.776,363425.059900282|4991472.77603489
69728,373549.5321,5018932.011,373549.532128085|5018932.01052465
69729,377105.2592,5019253.463,377105.259182994|5019253.46269224
69730,348657.4415,5009038.922,348657.441548013|5009038.92164495
69731,358549.3469,5000135.134,358549.346934735|5000135.13375986
69732,354297.1241,5001040.222,354297.124146036|5001040.22211187
69733,353596.3795,5003468.189,353596.3794903|5003468.1886953
69734,340421.3089,5003440.328,340421.308879744|5003440.3282633
69735,378712.4644,5007027.556,378712.464375536|5007027.55591172
69736,383984.8128,5040902.14,383984.812810405|5040902.14033148
69737,384976.6462,5040922.809,384976.646169537|5040922.80864807
69738,387031.8633,5041116.639,387031.86326538|5041116.63931397
69739,358133.8041,4980911.688,358133.804119436|4980911.68843018
69740,357331.9564,4982305.175,357331.9564|4982305.1751
69741,356326.2941,4983221.046,356326.294100144|4983221.04631153
69742,363742.2968,4986994.893,363742.296804699|4986994.89299422
69743,363814.1846,4987103.183,363814.184617641|4987103.18264641
69744,363751.0705,4987128.725,363751.070537255|4987128.72534239
69745,362879.1052,4987185.395,362879.1052|4987185.3948
69746,356406.45,4991332.225,356406.449991643|4991332.22509548
69747,359802.9576,4988244.843,359802.957633333|4988244.84293333
69748,359747.0621,4988263.617,359747.062089731|4988263.61661083
69749,356699.4797,4988343.118,356699.479733333|4988343.11756667
69750,357042.8285,4988396.649,357042.828499807|4988396.64851386
69751,355374.5263,4989216.993,355374.526282544|4989216.99308685
69752,354694.9795,4993117.332,354694.979474854|4993117.33244276
69753,350063.2953,4993136.93,350063.295317293|4993136.92961375
69754,357070.0018,4993178.849,357070.001758722|4993178.84871545
69755,361152.1344,4993646.849,361152.13435897|4993646.84887191
69756,352894.7862,4993749.084,352894.786170115|4993749.08358529
69757,357503.8853,4993755.961,357503.885305454|4993755.96069036
69758,349450.6029,4994244.603,349450.602933334|4994244.60263333
69759,360823.5747,4994203.386,360823.574708046|4994203.38590551
69760,363665.6325,4994251.215,363665.632461934|4994251.21513611
69761,351865.5002,4994730.838,351865.50016041|4994730.83841664
69762,356059.7068,4991798.318,356059.706833333|4991798.3177
69763,356814.3662,4991824.863,356814.366151698|4991824.8630266
69764,356164.2915,4992274.529,356164.291467232|4992274.52879239
69765,356828.3182,4992334.292,356828.318201776|4992334.2920386
69766,353826.8145,4992417.545,353826.814533333|4992417.54506667
69767,357416.9605,4992819.82,357416.960539538|4992819.82012907
69768,358846.4872,4992756.791,358846.487223462|4992756.79079645
69769,385074.6694,5023588.725,385074.669369147|5023588.72485953
69770,378028.7487,5023550.768,378028.748743365|5023550.7680532
69771,343483.4733,5023636.706,343483.473256843|5023636.7055704
69772,343435.0858,5023660.66,343435.085833333|5023660.66003333
69773,346496.8,5015336.14,346496.80002149|5015336.14012857
69774,332300.718,5020206.233,332300.718044439|5020206.23285328
69775,379036.2562,5016325.982,379036.256248492|5016325.98214679
69776,348791.5893,4997534.861,348791.589295107|4997534.86092309
69777,387410.6881,5041271.536,387410.688096385|5041271.53624932
69778,396993.9112,5041437.025,396993.911233334|5041437.02496667
69779,396991.2444,5041494.146,396991.244366667|5041494.1461
69780,396549.5876,5041554.091,396549.587580645|5041554.09145704
69781,353875.0664,4989584.54,353875.066389221|4989584.53999496
69782,347765.7522,4995391.343,347765.752227437|4995391.34284615
69783,368985.335,4995345.058,368985.334962376|4995345.0580252
69784,371184.6393,4995587.093,371184.63929425|4995587.0929983
69785,362486.2381,4986607.287,362486.238149143|4986607.28715776
69786,352737.7388,4988495.592,352737.738777387|4988495.59194432
69787,361023.2121,4988603.737,361023.212066579|4988603.73682103
69788,355051.9942,4988686.564,355051.994243557|4988686.56352486
69789,382947.1342,5011166.519,382947.134226238|5011166.51877634
69790,347835.3727,5011180.266,347835.37267632|5011180.26584156
69791,379870.3644,5011238.062,379870.3644|5011238.0617
69792,381922.3586,5013729.798,381922.358610455|5013729.79809019
